,attendance,away_team,away_team_errors,away_team_hits,away_team_runs,date,field_type,game_type,home_team,home_team_errors,home_team_hits,home_team_runs,start_time,venue,day_of_week,temperature,wind_speed,wind_direction,sky,total_runs,game_hours_dec,season,home_team_win,home_team_loss,home_team_outcome
1235,45304.0,San Francisco Giants,4,9,2,2016-07-22,on grass,Night Game,New York Yankees,1,8,3,7:10 p.m. Local,Yankee Stadium III,Friday,92.0,14.0, out to Centerfield,Cloudy,5,3.283333333333333,regular season,1,0,Win
1236,42243.0,Chicago Cubs,1,8,5,2016-07-22,on grass,Night Game,Milwaukee Brewers,2,4,2,7:10 p.m. Local,Miller Park,Friday,86.0,8.0, in from Centerfield,Sunny,7,3.1166666666666667,regular season,0,1,Loss
1237,23661.0,New York Mets,1,9,5,2016-07-22,on grass,Night Game,Miami Marlins,0,7,3,7:11 p.m. Local,Marlins Park,Friday,78.0,0.0, in unknown direction,In Dome,8,3.1166666666666667,regular season,0,1,Loss
1238,33535.0,Texas Rangers,2,5,1,2016-07-22,on grass,Night Game,Kansas City Royals,0,8,3,7:15 p.m. Local,Kauffman Stadium,Friday,94.0,9.0, from Right to Left,Sunny,4,2.7333333333333334,regular season,1,0,Win
1239,36453.0,Los Angeles Angels of Anaheim,1,5,1,2016-07-22,on grass,Night Game,Houston Astros,0,7,2,7:11 p.m. Local,Minute Maid Park,Friday,73.0,0.0, in unknown direction,In Dome,3,3.033333333333333,regular season,1,0,Win
1240,35880.0,Atlanta Braves,0,9,3,2016-07-22,on grass,Night Game,Colorado Rockies,1,8,4,6:41 p.m. Local,Coors Field,Friday,89.0,5.0, out to Rightfield,Cloudy,7,3.3,regular season,1,0,Win
1241,24252.0,Arizona Diamondbacks,0,5,2,2016-07-22,on grass,Night Game,Cincinnati Reds,0,8,6,7:10 p.m. Local,Great American Ball Park,Friday,83.0,11.0, in unknown direction,Cloudy,8,3.25,regular season,1,0,Win
1242,22611.0,Detroit Tigers,1,11,7,2016-07-22,on grass,Night Game,Chicago White Sox,3,8,5,7:10 p.m. Local,U.S. Cellular Field,Friday,89.0,7.0, in from Leftfield,Sunny,12,3.5833333333333335,regular season,0,1,Loss
1243,37001.0,Minnesota Twins,1,10,2,2016-07-22,on grass,Night Game,Boston Red Sox,1,4,1,7:10 p.m. Local,Fenway Park,Friday,92.0,18.0, out to Centerfield,Cloudy,3,3.0,regular season,0,1,Loss
1244,39358.0,Cleveland Indians,0,8,1,2016-07-22,on grass,Night Game,Baltimore Orioles,0,10,5,7:07 p.m. Local,Oriole Park at Camden Yards,Friday,91.0,5.0, out to Rightfield,Cloudy,6,2.8666666666666667,regular season,1,0,Win
1245,38586.0,Los Angeles Dodgers,0,8,6,2016-07-21,on grass,Day Game,Washington Nationals,0,10,3,12:06 p.m. Local,Nationals Park,Thursday,84.0,2.0, out to Leftfield,Cloudy,9,3.5833333333333335,regular season,0,1,Loss
1246,40134.0,San Diego Padres,0,10,5,2016-07-21,on grass,Night Game,St. Louis Cardinals,1,10,6,6:16 p.m. Local,Busch Stadium III,Thursday,95.0,5.0, from Right to Left,Cloudy,11,3.3,regular season,1,0,Win
1247,35978.0,Milwaukee Brewers,1,5,3,2016-07-21,on grass,Night Game,Pittsburgh Pirates,2,11,5,7:07 p.m. Local,PNC Park,Thursday,86.0,7.0, out to Leftfield,Cloudy,8,2.783333333333333,regular season,1,0,Win
1248,27839.0,Miami Marlins,1,16,9,2016-07-21,on grass,Night Game,Philadelphia Phillies,2,3,3,7:08 p.m. Local,Citizens Bank Park,Thursday,85.0,10.0, out to Centerfield,Cloudy,12,2.95,regular season,0,1,Loss
1249,14412.0,Tampa Bay Rays,0,10,7,2016-07-21,on grass,Night Game,Oakland Athletics,0,5,3,7:08 p.m. Local,Oakland-Alameda County Coliseum,Thursday,66.0,13.0, out to Rightfield,Sunny,10,2.7666666666666666,regular season,0,1,Loss
1250,42476.0,Baltimore Orioles,0,9,4,2016-07-21,on grass,Day Game,New York Yankees,1,5,1,1:07 p.m. Local,Yankee Stadium III,Thursday,86.0,5.0, out to Leftfield,Sunny,5,2.8666666666666667,regular season,0,1,Loss
1251,36527.0,Atlanta Braves,0,7,3,2016-07-21,on grass,Night Game,Colorado Rockies,0,8,7,6:40 p.m. Local,Coors Field,Thursday,83.0,13.0, from Left to Right,Unknown,10,3.066666666666667,regular season,1,0,Win
1252,24938.0,Detroit Tigers,0,7,2,2016-07-21,on grass,Night Game,Chicago White Sox,0,8,1,7:10 p.m. Local,U.S. Cellular Field,Thursday,89.0,13.0, from Right to Left,Sunny,3,2.1333333333333333,regular season,0,1,Loss
1253,37566.0,Minnesota Twins,1,5,2,2016-07-21,on grass,Night Game,Boston Red Sox,1,17,13,7:09 p.m. Local,Fenway Park,Thursday,88.0,14.0, out to Centerfield,Cloudy,15,2.75,regular season,1,0,Win
1254,34050.0,Los Angeles Dodgers,0,4,1,2016-07-20,on grass,Night Game,Washington Nationals,1,9,8,7:07 p.m. Local,Nationals Park,Wednesday,84.0,7.0, in from Rightfield,Cloudy,9,2.95,regular season,1,0,Win
1255,41012.0,San Diego Padres,0,7,2,2016-07-20,on grass,Night Game,St. Louis Cardinals,0,7,3,7:16 p.m. Local,Busch Stadium III,Wednesday,90.0,5.0, out to Rightfield,Sunny,5,3.05,regular season,1,0,Win
1256,40184.0,San Diego Padres,0,4,2,2016-07-20,on grass,Day Game,St. Louis Cardinals,0,9,4,1:16 p.m. Local,Busch Stadium III,Wednesday,86.0,5.0, in unknown direction,Cloudy,6,2.533333333333333,regular season,1,0,Win
1257,39985.0,Chicago White Sox,0,10,5,2016-07-20,on grass,Day Game,Seattle Mariners,0,9,6,12:42 p.m. Local,Safeco Field,Wednesday,73.0,1.0, in unknown direction,Cloudy,11,3.2,regular season,1,0,Win
1258,36717.0,Milwaukee Brewers,1,12,9,2016-07-20,on grass,Night Game,Pittsburgh Pirates,0,11,5,7:06 p.m. Local,PNC Park,Wednesday,83.0,7.0, out to Centerfield,Sunny,14,3.716666666666667,regular season,0,1,Loss
1259,20654.0,Miami Marlins,0,5,1,2016-07-20,on grass,Night Game,Philadelphia Phillies,1,12,4,7:09 p.m. Local,Citizens Bank Park,Wednesday,82.0,7.0, out to Leftfield,Cloudy,5,2.6166666666666667,regular season,1,0,Win
1260,20231.0,Houston Astros,1,10,7,2016-07-20,on grass,Day Game,Oakland Athletics,1,4,0,12:37 p.m. Local,Oakland-Alameda County Coliseum,Wednesday,65.0,11.0, out to Rightfield,Sunny,7,3.1,regular season,0,1,Loss
1261,35681.0,Baltimore Orioles,0,5,0,2016-07-20,on grass,Night Game,New York Yankees,1,6,5,7:07 p.m. Local,Yankee Stadium III,Wednesday,81.0,8.0, from Right to Left,Sunny,5,2.6666666666666665,regular season,1,0,Win
1262,33455.0,Cleveland Indians,0,10,11,2016-07-20,on grass,Day Game,Kansas City Royals,0,7,4,1:16 p.m. Local,Kauffman Stadium,Wednesday,94.0,12.0, from Right to Left,Sunny,15,3.2666666666666666,regular season,0,1,Loss
1263,35020.0,Minnesota Twins,0,4,4,2016-07-20,on grass,Day Game,Detroit Tigers,1,9,1,1:10 p.m. Local,Comerica Park,Wednesday,75.0,3.0, from Right to Left,Cloudy,5,3.0833333333333335,regular season,0,1,Loss
1264,31456.0,Tampa Bay Rays,1,16,11,2016-07-20,on grass,Day Game,Colorado Rockies,1,8,3,1:11 p.m. Local,Coors Field,Wednesday,91.0,6.0, out to Centerfield,Sunny,14,3.45,regular season,0,1,Loss
1265,22091.0,Atlanta Braves,0,9,3,2016-07-20,on grass,Day Game,Cincinnati Reds,0,12,6,12:37 p.m. Local,Great American Ball Park,Wednesday,85.0,7.0, in from Rightfield,Cloudy,9,2.55,regular season,1,0,Win
1266,41210.0,New York Mets,0,9,2,2016-07-20,on grass,Day Game,Chicago Cubs,0,11,6,1:21 p.m. Local,Wrigley Field,Wednesday,85.0,5.0, from Right to Left,Cloudy,8,2.8166666666666664,regular season,1,0,Win
1267,38201.0,San Francisco Giants,0,15,7,2016-07-20,on grass,Night Game,Boston Red Sox,0,16,11,7:10 p.m. Local,Fenway Park,Wednesday,81.0,13.0, from Left to Right,Cloudy,18,3.7666666666666666,regular season,1,0,Win
1268,20076.0,Toronto Blue Jays,1,13,10,2016-07-20,on grass,Day Game,Arizona Diamondbacks,3,11,4,12:40 p.m. Local,Chase Field,Wednesday,77.0,0.0, in unknown direction,In Dome,14,2.8666666666666667,regular season,0,1,Loss
1269,37095.0,Texas Rangers,1,10,4,2016-07-20,on grass,Night Game,Los Angeles Angels of Anaheim,1,12,7,7:08 p.m. Local,Angel Stadium of Anaheim,Wednesday,90.0,7.0, out to Centerfield,Sunny,11,2.8666666666666667,regular season,1,0,Win
1270,38747.0,Los Angeles Dodgers,0,13,8,2016-07-19,on grass,Night Game,Washington Nationals,2,7,4,7:06 p.m. Local,Nationals Park,Tuesday,86.0,4.0, out to Leftfield,Cloudy,12,3.2333333333333334,regular season,0,1,Loss
1271,24851.0,Chicago White Sox,1,10,6,2016-07-19,on grass,Night Game,Seattle Mariners,0,6,1,7:10 p.m. Local,Safeco Field,Tuesday,73.0,1.0, in unknown direction,Unknown,7,3.0,regular season,0,1,Loss
1272,27106.0,Milwaukee Brewers,3,7,2,2016-07-19,on grass,Night Game,Pittsburgh Pirates,1,5,3,7:07 p.m. Local,PNC Park,Tuesday,82.0,9.0, out to Centerfield,Sunny,5,2.8166666666666664,regular season,1,0,Win
1273,18347.0,Miami Marlins,1,7,2,2016-07-19,on grass,Night Game,Philadelphia Phillies,0,5,1,7:07 p.m. Local,Citizens Bank Park,Tuesday,84.0,8.0, in from Centerfield,Cloudy,3,3.4333333333333336,regular season,0,1,Loss
1274,15143.0,Houston Astros,1,10,3,2016-07-19,on grass,Night Game,Oakland Athletics,1,11,4,7:07 p.m. Local,Oakland-Alameda County Coliseum,Tuesday,65.0,15.0, out to Rightfield,Sunny,7,3.6833333333333336,regular season,1,0,Win
1275,31192.0,Baltimore Orioles,1,4,1,2016-07-19,on grass,Night Game,New York Yankees,0,7,7,7:09 p.m. Local,Yankee Stadium III,Tuesday,82.0,9.0, out to Rightfield,Cloudy,8,2.85,regular season,1,0,Win
1276,32030.0,Minnesota Twins,1,10,6,2016-07-19,on grass,Night Game,Detroit Tigers,0,6,2,7:10 p.m. Local,Comerica Park,Tuesday,80.0,2.0, out to Rightfield,Cloudy,8,2.9166666666666665,regular season,0,1,Loss
1277,33061.0,Tampa Bay Rays,1,13,10,2016-07-19,on grass,Night Game,Colorado Rockies,0,4,1,8:41 p.m. Local,Coors Field,Tuesday,72.0,7.0, out to Rightfield,Unknown,11,2.9,regular season,0,1,Loss
1278,23080.0,Atlanta Braves,1,10,5,2016-07-19,on grass,Night Game,Cincinnati Reds,2,12,4,7:11 p.m. Local,Great American Ball Park,Tuesday,87.0,6.0, out to Centerfield,Cloudy,9,3.6333333333333333,regular season,0,1,Loss
1279,41456.0,New York Mets,1,8,2,2016-07-19,on grass,Night Game,Chicago Cubs,0,9,1,6:10 p.m. Local,Wrigley Field,Tuesday,76.0,11.0, in from Centerfield,Sunny,3,3.066666666666667,regular season,0,1,Loss
1280,38082.0,San Francisco Giants,1,5,0,2016-07-19,on grass,Night Game,Boston Red Sox,0,4,4,7:11 p.m. Local,Fenway Park,Tuesday,78.0,15.0, from Left to Right,Cloudy,4,2.7,regular season,1,0,Win
1281,26626.0,Toronto Blue Jays,0,8,5,2016-07-19,on grass,Night Game,Arizona Diamondbacks,2,6,1,6:40 p.m. Local,Chase Field,Tuesday,80.0,0.0, in unknown direction,In Dome,6,2.966666666666667,regular season,0,1,Loss
1282,36368.0,Texas Rangers,0,13,6,2016-07-19,on grass,Night Game,Los Angeles Angels of Anaheim,1,10,8,7:08 p.m. Local,Angel Stadium of Anaheim,Tuesday,86.0,6.0, out to Rightfield,Sunny,14,3.0166666666666666,regular season,1,0,Win
1283,40137.0,San Diego Padres,1,7,2,2016-07-18,on grass,Night Game,St. Louis Cardinals,2,13,10,7:15 p.m. Local,Busch Stadium III,Monday,91.0,1.0, in from Centerfield,Sunny,12,2.9166666666666665,regular season,1,0,Win
1284,20598.0,Chicago White Sox,0,11,3,2016-07-18,on grass,Night Game,Seattle Mariners,1,4,4,7:11 p.m. Local,Safeco Field,Monday,70.0,4.0, from Left to Right,Cloudy,7,2.35,regular season,1,0,Win
1285,19115.0,Miami Marlins,0,6,3,2016-07-18,on grass,Night Game,Philadelphia Phillies,0,4,2,7:09 p.m. Local,Citizens Bank Park,Monday,75.0,7.0, from Left to Right,Unknown,5,3.0833333333333335,regular season,0,1,Loss
1286,10651.0,Houston Astros,0,10,4,2016-07-18,on grass,Night Game,Oakland Athletics,2,11,7,7:07 p.m. Local,Oakland-Alameda County Coliseum,Monday,66.0,17.0, out to Rightfield,Sunny,11,3.1,regular season,1,0,Win
1287,31102.0,Baltimore Orioles,0,5,1,2016-07-18,on grass,Night Game,New York Yankees,1,7,2,7:08 p.m. Local,Yankee Stadium III,Monday,81.0,11.0, out to Leftfield,Cloudy,3,2.95,regular season,1,0,Win
1288,38042.0,Cleveland Indians,0,7,3,2016-07-18,on grass,Night Game,Kansas City Royals,0,10,7,7:16 p.m. Local,Kauffman Stadium,Monday,90.0,11.0, from Right to Left,Sunny,10,2.85,regular season,1,0,Win
1289,29290.0,Minnesota Twins,0,3,0,2016-07-18,on grass,Night Game,Detroit Tigers,0,3,1,7:10 p.m. Local,Comerica Park,Monday,84.0,10.0, out to Leftfield,Cloudy,1,2.4333333333333336,regular season,1,0,Win
1290,30601.0,Tampa Bay Rays,1,6,4,2016-07-18,on grass,Night Game,Colorado Rockies,0,12,7,7:12 p.m. Local,Coors Field,Monday,76.0,4.0, in from Leftfield,Unknown,11,3.2,regular season,1,0,Win
1291,21989.0,Atlanta Braves,1,9,2,2016-07-18,on grass,Night Game,Cincinnati Reds,0,12,8,7:11 p.m. Local,Great American Ball Park,Monday,82.0,5.0, in unknown direction,Cloudy,10,3.183333333333333,regular season,1,0,Win
1292,41353.0,New York Mets,1,6,1,2016-07-18,on grass,Night Game,Chicago Cubs,0,10,5,6:10 p.m. Local,Wrigley Field,Monday,75.0,11.0, in from Leftfield,Sunny,6,2.9333333333333336,regular season,1,0,Win
1293,36020.0,Texas Rangers,1,8,5,2016-07-18,on grass,Night Game,Los Angeles Angels of Anaheim,1,9,9,7:08 p.m. Local,Angel Stadium of Anaheim,Monday,77.0,8.0, out to Centerfield,Sunny,14,3.05,regular season,1,0,Win
1294,32775.0,Pittsburgh Pirates,0,12,2,2016-07-17,on grass,Day Game,Washington Nationals,0,8,1,1:35 p.m. Local,Nationals Park,Sunday,87.0,4.0, from Left to Right,Cloudy,3,5.8,regular season,0,1,Loss
1295,16161.0,Baltimore Orioles,0,8,2,2016-07-17,on turf,Day Game,Tampa Bay Rays,0,6,5,1:10 p.m. Local,Tropicana Field,Sunday,72.0,0.0, in unknown direction,In Dome,7,2.533333333333333,regular season,1,0,Win
1296,43046.0,Miami Marlins,1,13,6,2016-07-17,on grass,Day Game,St. Louis Cardinals,0,4,3,1:14 p.m. Local,Busch Stadium III,Sunday,93.0,12.0, out to Leftfield,Cloudy,9,3.05,regular season,0,1,Loss
1297,27322.0,Houston Astros,0,11,8,2016-07-17,on grass,Day Game,Seattle Mariners,3,7,1,1:11 p.m. Local,Safeco Field,Sunday,72.0,1.0, in unknown direction,Cloudy,9,2.9166666666666665,regular season,0,1,Loss
1298,35784.0,San Francisco Giants,1,2,3,2016-07-17,on grass,Day Game,San Diego Padres,2,10,5,1:43 p.m. Local,Petco Park,Sunday,78.0,9.0, from Left to Right,Sunny,8,3.4166666666666665,regular season,1,0,Win
1299,30894.0,New York Mets,0,8,5,2016-07-17,on grass,Day Game,Philadelphia Phillies,1,1,0,1:38 p.m. Local,Citizens Bank Park,Sunday,90.0,7.0, out to Centerfield,Sunny,5,2.35,regular season,0,1,Loss
1300,21626.0,Toronto Blue Jays,0,10,5,2016-07-17,on grass,Day Game,Oakland Athletics,1,8,3,1:06 p.m. Local,Oakland-Alameda County Coliseum,Sunday,65.0,12.0, out to Leftfield,Cloudy,8,3.2,regular season,0,1,Loss
1301,42884.0,Boston Red Sox,1,3,1,2016-07-17,on grass,Night Game,New York Yankees,1,11,3,8:08 p.m. Local,Yankee Stadium III,Sunday,87.0,6.0, from Right to Left,Sunny,4,2.95,regular season,1,0,Win
1302,25692.0,Cleveland Indians,0,13,6,2016-07-17,on grass,Day Game,Minnesota Twins,0,6,1,1:40 p.m. Local,Target Field,Sunday,81.0,16.0, out to Centerfield,Cloudy,7,2.7666666666666666,regular season,0,1,Loss
1303,37363.0,Kansas City Royals,1,6,2,2016-07-17,on grass,Day Game,Detroit Tigers,0,11,4,1:10 p.m. Local,Comerica Park,Sunday,77.0,9.0, in from Leftfield,Cloudy,6,2.3666666666666667,regular season,1,0,Win
1304,23085.0,Milwaukee Brewers,0,4,0,2016-07-17,on grass,Day Game,Cincinnati Reds,1,4,1,1:10 p.m. Local,Great American Ball Park,Sunday,85.0,6.0, in from Rightfield,Cloudy,1,2.5666666666666664,regular season,1,0,Win
1305,41213.0,Texas Rangers,1,6,4,2016-07-17,on grass,Day Game,Chicago Cubs,0,4,1,1:21 p.m. Local,Wrigley Field,Sunday,79.0,18.0, out to Centerfield,Unknown,5,2.283333333333333,regular season,0,1,Loss
1306,18873.0,Colorado Rockies,0,4,0,2016-07-17,on grass,Day Game,Atlanta Braves,0,7,1,1:38 p.m. Local,Turner Field,Sunday,87.0,7.0, from Left to Right,Cloudy,1,3.3666666666666667,regular season,1,0,Win
1307,29459.0,Los Angeles Dodgers,0,11,5,2016-07-17,on grass,Day Game,Arizona Diamondbacks,0,9,6,1:11 p.m. Local,Chase Field,Sunday,77.0,0.0, in unknown direction,In Dome,11,3.2333333333333334,regular season,1,0,Win
1308,36834.0,Chicago White Sox,0,7,1,2016-07-17,on grass,Day Game,Los Angeles Angels of Anaheim,0,10,8,12:39 p.m. Local,Angel Stadium of Anaheim,Sunday,82.0,7.0, out to Centerfield,Sunny,9,2.6666666666666665,regular season,1,0,Win
1309,28393.0,Colorado Rockies,0,8,4,2016-07-16,on grass,Night Game,Atlanta Braves,2,7,3,7:10 p.m. Local,Turner Field,Saturday,84.0,6.0, in from Centerfield,Overcast,7,3.033333333333333,regular season,0,1,Loss
1310,38899.0,Los Angeles Dodgers,0,10,1,2016-07-16,on grass,Night Game,Arizona Diamondbacks,0,8,2,5:11 p.m. Local,Chase Field,Saturday,80.0,0.0, in unknown direction,In Dome,3,4.516666666666667,regular season,1,0,Win
1311,39620.0,Chicago White Sox,1,6,0,2016-07-16,on grass,Night Game,Los Angeles Angels of Anaheim,0,2,1,6:09 p.m. Local,Angel Stadium of Anaheim,Saturday,79.0,6.0, out to Rightfield,Sunny,1,2.3333333333333335,regular season,1,0,Win
1312,36982.0,Pittsburgh Pirates,1,4,1,2016-07-15,on grass,Night Game,Washington Nationals,0,7,5,7:06 p.m. Local,Nationals Park,Friday,90.0,4.0, out to Rightfield,Cloudy,6,2.716666666666667,regular season,1,0,Win
1313,17672.0,Baltimore Orioles,0,7,4,2016-07-15,on turf,Night Game,Tampa Bay Rays,0,9,3,7:10 p.m. Local,Tropicana Field,Friday,72.0,0.0, in unknown direction,In Dome,7,3.0,regular season,0,1,Loss
1314,42034.0,Miami Marlins,0,13,7,2016-07-15,on grass,Night Game,St. Louis Cardinals,1,10,6,7:16 p.m. Local,Busch Stadium III,Friday,84.0,11.0, in from Leftfield,Cloudy,13,3.4,regular season,0,1,Loss
1315,29217.0,Houston Astros,0,11,7,2016-07-15,on grass,Night Game,Seattle Mariners,0,8,3,7:10 p.m. Local,Safeco Field,Friday,72.0,1.0, in unknown direction,Cloudy,10,2.9,regular season,0,1,Loss
1316,38522.0,San Francisco Giants,1,5,1,2016-07-15,on grass,Night Game,San Diego Padres,0,7,4,7:40 p.m. Local,Petco Park,Friday,72.0,12.0, out to Rightfield,Sunny,5,2.65,regular season,1,0,Win
1317,28076.0,New York Mets,1,9,5,2016-07-15,on grass,Night Game,Philadelphia Phillies,0,5,3,7:07 p.m. Local,Citizens Bank Park,Friday,90.0,10.0, out to Rightfield,Unknown,8,3.1666666666666665,regular season,0,1,Loss
1318,19192.0,Toronto Blue Jays,0,7,7,2016-07-15,on grass,Night Game,Oakland Athletics,1,12,8,7:07 p.m. Local,Oakland-Alameda County Coliseum,Friday,63.0,12.0, in from Rightfield,Cloudy,15,3.15,regular season,1,0,Win
1319,47439.0,Boston Red Sox,0,8,5,2016-07-15,on grass,Night Game,New York Yankees,0,4,3,7:08 p.m. Local,Yankee Stadium III,Friday,87.0,8.0, out to Centerfield,Cloudy,8,3.0833333333333335,regular season,0,1,Loss
1320,27074.0,Cleveland Indians,0,8,5,2016-07-15,on grass,Night Game,Minnesota Twins,1,4,2,7:11 p.m. Local,Target Field,Friday,75.0,9.0, in unknown direction,Cloudy,7,2.9,regular season,0,1,Loss
1321,37447.0,Kansas City Royals,2,5,2,2016-07-15,on grass,Night Game,Detroit Tigers,1,8,4,7:11 p.m. Local,Comerica Park,Friday,76.0,10.0, out to Centerfield,Cloudy,6,2.95,regular season,1,0,Win
1322,30680.0,Milwaukee Brewers,1,9,4,2016-07-15,on grass,Night Game,Cincinnati Reds,1,9,5,7:11 p.m. Local,Great American Ball Park,Friday,80.0,10.0, from Left to Right,Overcast,9,3.2333333333333334,regular season,1,0,Win
1323,41482.0,Texas Rangers,2,5,0,2016-07-15,on grass,Day Game,Chicago Cubs,0,7,6,1:20 p.m. Local,Wrigley Field,Friday,71.0,10.0, in from Leftfield,Overcast,6,2.7333333333333334,regular season,1,0,Win
1324,27236.0,Colorado Rockies,0,10,11,2016-07-15,on grass,Night Game,Atlanta Braves,2,9,2,7:35 p.m. Local,Turner Field,Friday,86.0,10.0, out to Rightfield,Cloudy,13,3.466666666666667,regular season,0,1,Loss
1325,30639.0,Los Angeles Dodgers,0,18,13,2016-07-15,on grass,Night Game,Arizona Diamondbacks,2,12,7,6:40 p.m. Local,Chase Field,Friday,82.0,0.0, in unknown direction,In Dome,20,3.85,regular season,0,1,Loss
1326,42031.0,Chicago White Sox,2,5,0,2016-07-15,on grass,Night Game,Los Angeles Angels of Anaheim,0,9,7,7:10 p.m. Local,Angel Stadium of Anaheim,Friday,77.0,9.0, out to Rightfield,Sunny,7,2.65,regular season,1,0,Win
1327,47747.0,Detroit Tigers,0,6,1,2016-07-10,on turf,Day Game,Toronto Blue Jays,0,14,6,1:15 p.m. Local,Rogers Centre,Sunday,79.0,7.0, in from Centerfield,Cloudy,7,2.8166666666666664,regular season,1,0,Win
1328,31978.0,Minnesota Twins,1,18,15,2016-07-10,on grass,Day Game,Texas Rangers,3,9,5,2:08 p.m. Local,Globe Life Park in Arlington,Sunday,91.0,11.0, from Right to Left,Unknown,20,3.216666666666667,regular season,0,1,Loss
1329,42075.0,Arizona Diamondbacks,0,1,0,2016-07-10,on grass,Night Game,San Francisco Giants,1,11,4,5:08 p.m. Local,AT&T Park,Sunday,68.0,17.0, out to Centerfield,Sunny,4,2.9,regular season,1,0,Win
1330,37998.0,Chicago Cubs,2,15,6,2016-07-10,on grass,Day Game,Pittsburgh Pirates,0,7,5,1:38 p.m. Local,PNC Park,Sunday,77.0,6.0, in from Rightfield,Cloudy,11,2.966666666666667,regular season,0,1,Loss
1331,35778.0,Washington Nationals,0,6,3,2016-07-10,on grass,Day Game,New York Mets,0,5,2,1:11 p.m. Local,Citi Field,Sunday,78.0,7.0, out to Rightfield,Cloudy,5,2.6833333333333336,regular season,0,1,Loss
1332,42066.0,St. Louis Cardinals,0,12,5,2016-07-10,on grass,Day Game,Milwaukee Brewers,1,6,1,1:12 p.m. Local,Miller Park,Sunday,82.0,12.0, out to Leftfield,Unknown,6,3.0,regular season,0,1,Loss
1333,22394.0,Cincinnati Reds,1,9,3,2016-07-10,on grass,Day Game,Miami Marlins,0,10,7,1:11 p.m. Local,Marlins Park,Sunday,78.0,0.0, in unknown direction,In Dome,10,3.066666666666667,regular season,1,0,Win
1334,42801.0,San Diego Padres,0,3,1,2016-07-10,on grass,Day Game,Los Angeles Dodgers,0,10,3,1:10 p.m. Local,Dodger Stadium,Sunday,83.0,7.0, from Left to Right,Sunny,4,2.8166666666666664,regular season,1,0,Win
1335,27544.0,Seattle Mariners,0,14,8,2016-07-10,on grass,Day Game,Kansas City Royals,1,10,5,1:17 p.m. Local,Kauffman Stadium,Sunday,91.0,13.0, from Right to Left,Sunny,13,3.05,regular season,0,1,Loss
1336,28119.0,Oakland Athletics,3,4,1,2016-07-10,on grass,Day Game,Houston Astros,0,8,2,1:11 p.m. Local,Minute Maid Park,Sunday,73.0,0.0, in unknown direction,In Dome,3,3.0833333333333335,regular season,1,0,Win
1337,32113.0,Philadelphia Phillies,1,13,10,2016-07-10,on grass,Day Game,Colorado Rockies,0,10,3,2:13 p.m. Local,Coors Field,Sunday,95.0,9.0, from Right to Left,Cloudy,13,3.183333333333333,regular season,0,1,Loss
